reference	metric_key	metric_label	model	paper_id	value
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	DyLAN	0.208591
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Dynamic-role-MA-LLM	0.119746
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Dynamic_Necklace_Splitting	0.103158
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Efficient-MM-Algo	0.078289
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	FCM_SIGMOD_CRV	0.256573
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Fair-Prompt-LLM	0.168450
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	FairSetCover	0.079599
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Fair_Epsilon_Net	0.264947
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Fairness-Expo-Rankings	0.385736
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Fast-Monte-Carlo	0.305756
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Gen-LLM	0.085444
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	HENN_ICLR_26-1	0.287691
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	INFINI-GRAM-MINI	0.136497
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Interactive-Learning	0.104003
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	LLM-Blender	0.132121
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	LSH-Curves	0.088825
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-Debias	0.101845
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-Judge	0.247451
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	MA-LLM-attack	0.113027
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Minoria	0.125818
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	MoA	0.149433
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Native-Sparse-Attention	0.270433
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	QR	0.121505
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	RRR	0.078759
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	RSR-Core	0.141395
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Random_access_Retrieval-5	0.150518
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Rankit-Askit	0.246630
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Reg-Min-Rep	0.079241
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	Trojan-LLM	0.068057
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	adv_res_paper	0.226805
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	auto-relate	0.043904
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	axolotl	0.119424
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	divergent-thinking	0.126761
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	eff-approx-query	0.146548
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	exp-ranking	0.184008
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	fairRQ	0.260794
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	local-stab-ranking	0.088216
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	mm-mlp	0.197440
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	multi-agent-collab	0.239197
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	query-refine	0.043451
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	ranked-ret	0.201583
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	reg-ratio	0.087100
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	requal	0.177556
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	shapley	0.229513
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	synthesize-score	0.215465
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	uncertainty-LLM	0.155215
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen2.5:3b	unf-prms	0.438782
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	AFD	0.137802
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	AlgorithmicCollectiveAction	0.333303
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Corba-LLM	0.048991
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	DyLAN	0.201061
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Dynamic-role-MA-LLM	0.096394
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Dynamic_Necklace_Splitting	0.044586
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Efficient-MM-Algo	0.150112
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	FCM_SIGMOD_CRV	0.220827
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Fair-Prompt-LLM	0.115353
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	FairSetCover	0.088055
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Fair_Epsilon_Net	0.170647
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Fairness-Expo-Rankings	0.303638
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Fast-Monte-Carlo	0.303078
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Gen-LLM	0.074754
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	HENN_ICLR_26-1	0.239743
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	INFINI-GRAM-MINI	0.150838
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Interactive-Learning	0.070056
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	LLM-Blender	0.064633
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	LSH-Curves	0.081652
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	MA-LLM-Debias	0.050285
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	MA-LLM-Judge	0.157881
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	MA-LLM-attack	0.118408
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Minoria	0.150828
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	MoA	0.172128
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Native-Sparse-Attention	0.256235
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	QR	0.130822
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	RRR	0.070249
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	RSR-Core	0.058123
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Random_access_Retrieval-5	0.149077
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Rankit-Askit	0.149528
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Reg-Min-Rep	0.102526
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	Trojan-LLM	0.047225
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	adv_res_paper	0.203978
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	auto-relate	0.049374
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	axolotl	0.058325
